name,address,lat,lng,comment,website
1035,"48.825736, 2.383375",48.825736,2.383375,Paris 13ème (PA_1035) https://live.staticflickr.com/7488/15720046815_893f4c9d4e_m.jpg,https://www.flickr.com/photos/24406544@N00/15720046815
1036,"48.819436, 2.362040",48.819436,2.362040,Paris 13ème (PA_1036) https://live.staticflickr.com/65535/48640522293_f35db5a813_m.jpg,https://www.flickr.com/photos/24406544@N00/48640522293
1050,"48.883167, 2.349518",48.883167,2.349518,Paris 9ème (PA_1050) https://live.staticflickr.com/65535/49029551888_b52f80b8e5_m.jpg,https://www.flickr.com/photos/24406544@N00/49029551888
1051,"48.855161, 2.339627",48.855161,2.339627,Paris 6ème (PA_1051) https://live.staticflickr.com/7333/9495063140_70ed59b323_m.jpg,https://www.flickr.com/photos/24406544@N00/9495063140
1054,"48.852644, 2.385091",48.852644,2.385091,Paris 11ème (PA_1054) https://live.staticflickr.com/5345/9341764144_6b4004a408_m.jpg,https://www.flickr.com/photos/24406544@N00/9341764144
1057,"48.864808, 2.345513",48.864808,2.345513,Paris 2ème (PA_1057) https://live.staticflickr.com/5468/9380672406_3cd71686e5_m.jpg,https://www.flickr.com/photos/24406544@N00/9380672406
1059,"48.853891, 2.336955",48.853891,2.336955,Paris 6ème (PA_1059) https://live.staticflickr.com/3673/9465169699_7b85727261_m.jpg,https://www.flickr.com/photos/24406544@N00/9465169699
1061,"48.888683, 2.346558",48.888683,2.346558,Paris 18ème (PA_1061) https://live.staticflickr.com/5501/9697329773_d5a9348643_m.jpg,https://www.flickr.com/photos/24406544@N00/9697329773
1068,"48.862950, 2.362197",48.862950,2.362197,Paris 3ème (PA_1068) https://live.staticflickr.com/3714/9731027562_d70740fa2f_m.jpg,https://www.flickr.com/photos/24406544@N00/9731027562
1073,"48.872316, 2.313727",48.872316,2.313727,Paris 8ème (PA_1073) https://live.staticflickr.com/5462/10067899373_83bc0b20f5_m.jpg,https://www.flickr.com/photos/24406544@N00/10067899373
1075,"48.853194, 2.336097",48.853194,2.336097,Paris 6ème (PA_1075) https://live.staticflickr.com/5519/9852837484_35a6c31e90_m.jpg,https://www.flickr.com/photos/24406544@N00/9852837484
1077,"48.885705, 2.334888",48.885705,2.334888,Paris 18ème (PA_1077) https://live.staticflickr.com/5577/15178467012_ca723750a7_m.jpg,https://www.flickr.com/photos/24406544@N00/15178467012
1078,"48.867508, 2.346330",48.867508,2.346330,Paris 2ème (PA_1078) https://live.staticflickr.com/3826/9789380975_c40cd019d3_m.jpg,https://www.flickr.com/photos/24406544@N00/9789380975
1079,"48.854283, 2.377725",48.854283,2.377725,Paris 11ème (PA_1079) https://live.staticflickr.com/2948/15408987982_e107a42524_m.jpg,https://www.flickr.com/photos/24406544@N00/15408987982
1080,"48.867363, 2.319172",48.867363,2.319172,Paris 8ème (PA_1080) https://live.staticflickr.com/3801/10610850515_1ac6c28f84_m.jpg,https://www.flickr.com/photos/24406544@N00/10610850515
1082,"48.848875, 2.378233",48.848875,2.378233,Place d'Aligre (PA_1082) https://live.staticflickr.com/3779/11354249095_975e9815c1_m.jpg,https://www.flickr.com/photos/24406544@N00/11354249095
1083,"48.865763, 2.397619",48.865763,2.397619,Paris 20ème (PA_1083) https://live.staticflickr.com/3716/11349226576_4f7e57f43e_m.jpg,https://www.flickr.com/photos/24406544@N00/11349226576
1086,"48.851036, 2.348005",48.851036,2.348005,Rue des Anglais (PA_1086) https://live.staticflickr.com/3812/11936914335_66b77f8c80_m.jpg,https://www.flickr.com/photos/24406544@N00/11936914335
1087,"48.852777, 2.346488",48.852777,2.346488,Rue de la Huchette (PA_1087) https://live.staticflickr.com/2830/11914662595_081094bf83_m.jpg,https://www.flickr.com/photos/24406544@N00/11914662595
1089,"48.872161, 2.309252",48.872161,2.309252,Paris 8ème (PA_1089) https://live.staticflickr.com/2289/13173118254_ba5ce5dda3_m.jpg,https://www.flickr.com/photos/24406544@N00/13173118254
1090,"48.884247, 2.365275",48.884247,2.365275,Paris 10ème (PA_1090) https://live.staticflickr.com/2923/13901180623_8c602cb899_m.jpg,https://www.flickr.com/photos/24406544@N00/13901180623
1091,"48.882850, 2.371983",48.882850,2.371983,Paris 19ème (PA_1091) https://live.staticflickr.com/3829/13384022453_97f3dfceee_m.jpg,https://www.flickr.com/photos/24406544@N00/13384022453
1094,"48.861819, 2.364416",48.861819,2.364416,Paris 3ème (PA_1094) https://live.staticflickr.com/5325/13831617555_dc8039ac66_m.jpg,https://www.flickr.com/photos/24406544@N00/13831617555
1095,"48.847350, 2.395030",48.847350,2.395030,Paris 12ème (PA_1095) https://live.staticflickr.com/7099/13547542733_0a85d7ce55_m.jpg,https://www.flickr.com/photos/24406544@N00/13547542733
1096,"48.869625, 2.430450",48.869625,2.430450,Bagnolet A3 (PA_1096) https://live.staticflickr.com/5012/13954612054_0b78b0179e_m.jpg,https://www.flickr.com/photos/24406544@N00/13954612054
1098,"48.852516, 2.389308",48.852516,2.389308,Paris 11ème (PA_1098) https://live.staticflickr.com/3912/14652580307_715eefeab7_m.jpg,https://www.flickr.com/photos/24406544@N00/14652580307
1099,"48.868472, 2.388463",48.868472,2.388463,Paris 20ème (PA_1099) https://live.staticflickr.com/5559/14686419515_85072a541e_m.jpg,https://www.flickr.com/photos/24406544@N00/14686419515
1100,"48.865411, 2.336716",48.865411,2.336716,Paris 1èr (PA_1100) https://live.staticflickr.com/3956/15325356527_b14d327058_m.jpg,https://www.flickr.com/photos/24406544@N00/15325356527
1101,"48.869977, 2.311641",48.869977,2.311641,Paris 8ème (PA_1101) https://live.staticflickr.com/3837/15195386706_484f59312c_m.jpg,https://www.flickr.com/photos/24406544@N00/15195386706
1102,"48.859008, 2.362230",48.859008,2.362230,Paris 3ème (PA_1102) https://live.staticflickr.com/2896/14757478381_54cd4abfbf_m.jpg,https://www.flickr.com/photos/24406544@N00/14757478381
1103,"48.829138, 2.353388",48.829138,2.353388,Paris 13ème (PA_1103) https://live.staticflickr.com/2945/15336656556_6e566bebf2_m.jpg,https://www.flickr.com/photos/24406544@N00/15336656556
1105,"48.884569, 2.363444",48.884569,2.363444,Paris 18ème (PA_1105) https://live.staticflickr.com/3888/14764347003_2ece4d2422_m.jpg,https://www.flickr.com/photos/24406544@N00/14764347003
1106,"48.890847, 2.345477",48.890847,2.345477,Paris 18ème (PA_1106) https://live.staticflickr.com/5579/15113976366_59db81d74a_m.jpg,https://www.flickr.com/photos/24406544@N00/15113976366
1107,"48.853244, 2.342650",48.853244,2.342650,Paris 6ème (PA_1107) https://live.staticflickr.com/3861/15201776852_d509894e46_m.jpg,https://www.flickr.com/photos/24406544@N00/15201776852
1108,"48.826850, 2.363736",48.826850,2.363736,Paris 13ème (PA_1108) https://live.staticflickr.com/3848/14775595830_0d63cfaa3a_m.jpg,https://www.flickr.com/photos/24406544@N00/14775595830
1109,"48.823313, 2.365527",48.823313,2.365527,Paris 13ème (PA_1109) https://live.staticflickr.com/5589/14943841346_f64b5f18c3_m.jpg,https://www.flickr.com/photos/24406544@N00/14943841346
1110,"48.845761, 2.413825",48.845761,2.413825,Paris 12ème (PA_1110) https://live.staticflickr.com/3850/14970686458_1da798e8c8_m.jpg,https://www.flickr.com/photos/24406544@N00/14970686458
1111,"48.881675, 2.271325",48.881675,2.271325,Neuilly sur Seine (PA_1111) https://live.staticflickr.com/3873/15028259747_8cb7c8a087_m.jpg,https://www.flickr.com/photos/24406544@N00/15028259747
1112,"48.889847, 2.250200",48.889847,2.250200,Paris La Défense (PA_1112) https://live.staticflickr.com/3839/15024304070_4871ba7c3f_m.jpg,https://www.flickr.com/photos/24406544@N00/15024304070
1114,"48.885108, 2.326877",48.885108,2.326877,Paris 18ème (PA_1114) https://live.staticflickr.com/3887/15383860542_07a4e723e2_m.jpg,https://www.flickr.com/photos/24406544@N00/15383860542
1115,"48.859680, 2.388458",48.859680,2.388458,Paris 11ème (PA_1115) https://live.staticflickr.com/2950/15316235728_714f1dd7b2_m.jpg,https://www.flickr.com/photos/24406544@N00/15316235728
1120,"48.841022, 2.398916",48.841022,2.398916,Paris 12ème (PA_1120) https://live.staticflickr.com/7525/15629413204_e650b8eeb2_m.jpg,https://www.flickr.com/photos/24406544@N00/15629413204
1122,"48.896263, 2.384497",48.896263,2.384497,Paris 19ème (PA_1122) https://live.staticflickr.com/7534/15640916398_c73ae8bc1a_m.jpg,https://www.flickr.com/photos/24406544@N00/15640916398
1128,"48.856816, 2.404730",48.856816,2.404730,Paris 20ème (PA_1128) https://live.staticflickr.com/7517/16037485589_a716753d6c_m.jpg,https://www.flickr.com/photos/24406544@N00/16037485589
1129,"48.847108, 2.374966",48.847108,2.374966,Paris 12ème (PA_1129) https://live.staticflickr.com/7333/16475000221_2b08d90cbd_m.jpg,https://www.flickr.com/photos/24406544@N00/16475000221
1130,"48.844527, 2.372352",48.844527,2.372352,Paris 12ème (PA_1130) https://live.staticflickr.com/7400/15862866064_87ec6df057_m.jpg,https://www.flickr.com/photos/24406544@N00/15862866064
1131,"48.839619, 2.395944",48.839619,2.395944,Paris 12ème (PA_1131) https://live.staticflickr.com/8663/16077691867_3b1da40d83_m.jpg,https://www.flickr.com/photos/24406544@N00/16077691867
1134,"48.827188, 2.367044",48.827188,2.367044,Paris 13ème (PA_1134) https://live.staticflickr.com/8661/16335552839_4efb00ab25_m.jpg,https://www.flickr.com/photos/24406544@N00/16335552839
1135,"48.849236, 2.389502",48.849236,2.389502,Paris 12ème (PA_1135) https://live.staticflickr.com/7432/16281129557_f5e6ea10b0_m.jpg,https://www.flickr.com/photos/24406544@N00/16281129557
1137,"48.895050, 2.409958",48.895050,2.409958,Seine Saint-Denis (PA_1137) https://live.staticflickr.com/7636/16408006593_ca77d48a31_m.jpg,https://www.flickr.com/photos/24406544@N00/16408006593
1140,"48.866361, 2.336080",48.866361,2.336080,Paris 1er (PA_1140) https://live.staticflickr.com/4850/45714750061_9f280a4714_m.jpg,https://www.flickr.com/photos/24406544@N00/45714750061
1141,"48.848436, 2.304252",48.848436,2.304252,Paris 15ème (PA_1141) https://live.staticflickr.com/378/18594071199_2a868786e7_m.jpg,https://www.flickr.com/photos/24406544@N00/18594071199
1147,"48.872954, 2.363981",48.872954,2.363981,Paris 10ème (PA_1147) https://live.staticflickr.com/7912/40076989193_e1949e5af5_m.jpg,https://www.flickr.com/photos/24406544@N00/40076989193
1148,"48.881805, 2.368844",48.881805,2.368844,Point Ephémere (PA_1148) https://live.staticflickr.com/261/19581258962_be34a71b03_m.jpg,https://www.flickr.com/photos/24406544@N00/19581258962
1154,"48.868572, 2.363255",48.868572,2.363255,Paris 10ème (PA_1154) https://live.staticflickr.com/264/19787377714_d92c599050_m.jpg,https://www.flickr.com/photos/24406544@N00/19787377714
1157,"48.863919, 2.354830",48.863919,2.354830,Paris 3ème (PA_1157) https://live.staticflickr.com/304/19609399839_523464f888_m.jpg,https://www.flickr.com/photos/24406544@N00/19609399839
1158,"48.851253, 2.398216",48.851253,2.398216,Paris 11ème (PA_1158) https://live.staticflickr.com/627/20163253313_983cf95788_m.jpg,https://www.flickr.com/photos/24406544@N00/20163253313
1159,"48.878455, 2.298655",48.878455,2.298655,Paris 17ème (PA_1159) https://live.staticflickr.com/5714/20919727373_00ce8388e3_m.jpg,https://www.flickr.com/photos/24406544@N00/20919727373
1161,"48.858597, 2.359022",48.858597,2.359022,Paris 4ème (PA_1161) https://live.staticflickr.com/1632/25794624672_a88b716666_m.jpg,https://www.flickr.com/photos/24406544@N00/25794624672
1164,"48.885144, 2.303611",48.885144,2.303611,Paris 17ème (PA_1164) https://live.staticflickr.com/5706/21685712055_799be81028_m.jpg,https://www.flickr.com/photos/24406544@N00/21685712055
1165,"48.868050, 2.348825",48.868050,2.348825,Paris 2ème (PA_1165) https://live.staticflickr.com/776/22132701482_11eae9b814_m.jpg,https://www.flickr.com/photos/24406544@N00/22132701482
1166,"48.852436, 2.356966",48.852436,2.356966,Paris 4ème (PA_1166) https://live.staticflickr.com/5661/22230416906_a1f0a3442d_m.jpg,https://www.flickr.com/photos/24406544@N00/22230416906
1167,"48.849747, 2.332602",48.849747,2.332602,Paris 6ème (PA_1167) https://live.staticflickr.com/1506/24565256869_705d6fabb7_m.jpg,https://www.flickr.com/photos/24406544@N00/24565256869
1169,"48.898947, 2.359516",48.898947,2.359516,Paris 18ème (PA_1169) https://live.staticflickr.com/1488/23988165671_d1c63a451a_m.jpg,https://www.flickr.com/photos/24406544@N00/23988165671
1172,"48.858822, 2.350622",48.858822,2.350622,Paris 4ème (PA_1172) https://live.staticflickr.com/1461/25663739392_1c8a2b816c_m.jpg,https://www.flickr.com/photos/24406544@N00/25663739392
1173,"48.840058, 2.371102",48.840058,2.371102,Paris 13ème (PA_1173) https://live.staticflickr.com/5824/22119870104_c3aebe0682_m.jpg,https://www.flickr.com/photos/24406544@N00/22119870104
1174,"48.836986, 2.391163",48.836986,2.391163,Paris 12ème (PA_1174) https://live.staticflickr.com/709/21595239182_f1116418c3_m.jpg,https://www.flickr.com/photos/24406544@N00/21595239182
1175,"48.877391, 2.342375",48.877391,2.342375,Paris 9ème (PA_1175) https://live.staticflickr.com/5769/22944576295_b1e0caf769_m.jpg,https://www.flickr.com/photos/24406544@N00/22944576295
1177,"48.868788, 2.340211",48.868788,2.340211,Paris 2ème (PA_1177) https://live.staticflickr.com/1524/25904335486_7d1b3b6fc4_m.jpg,https://www.flickr.com/photos/24406544@N00/25904335486
1178,"48.821572, 2.368825",48.821572,2.368825,Paris 13ème (PA_1178) https://live.staticflickr.com/7353/27488983233_7e77947f0d_m.jpg,https://www.flickr.com/photos/24406544@N00/27488983233
1179,"48.830772, 2.356661",48.830772,2.356661,Paris 13ème (PA_1179) https://live.staticflickr.com/1568/26150368881_277203a0cb_m.jpg,https://www.flickr.com/photos/24406544@N00/26150368881
1180,"48.835097, 2.353336",48.835097,2.353336,Paris 13ème (PA_1180) https://live.staticflickr.com/7300/28122820741_721570a549_m.jpg,https://www.flickr.com/photos/24406544@N00/28122820741
1182,"48.880833, 2.290063",48.880833,2.290063,Paris 17ème (PA_1182) https://live.staticflickr.com/1578/26219878781_358a6f1778_m.jpg,https://www.flickr.com/photos/24406544@N00/26219878781
1183,"48.845583, 2.402958",48.845583,2.402958,Paris (PA_1183) https://live.staticflickr.com/1703/26396428592_bcd8ce01bb_m.jpg,https://www.flickr.com/photos/24406544@N00/26396428592
1185,"48.853425, 2.379375",48.853425,2.379375,Paris 11ème (PA_1185) https://live.staticflickr.com/1649/26751027085_d87808c13b_m.jpg,https://www.flickr.com/photos/24406544@N00/26751027085
1186,"48.853822, 2.399708",48.853822,2.399708,Paris 20ème (PA_1186) https://live.staticflickr.com/1473/26427632372_ef093e42a4_m.jpg,https://www.flickr.com/photos/24406544@N00/26427632372
1187,"48.882080, 2.402700",48.882080,2.402700,Le Pré-Saint-Gervais  (PA_1187) https://live.staticflickr.com/8627/28185606000_06938c47cb_m.jpg,https://www.flickr.com/photos/24406544@N00/28185606000
1188,"48.842477, 2.334858",48.842477,2.334858,Paris 6ème (PA_1188) https://live.staticflickr.com/8775/28593959975_4dbf47ae38_m.jpg,https://www.flickr.com/photos/24406544@N00/28593959975
1189,"48.844155, 2.350397",48.844155,2.350397,Paris 5ème (PA_1189) https://live.staticflickr.com/8148/29085214815_737b1594f6_m.jpg,https://www.flickr.com/photos/24406544@N00/29085214815
1190,"48.852586, 2.334413",48.852586,2.334413,Paris 6ème (PA_1190) https://live.staticflickr.com/7142/26843141362_4f56f4fe94_m.jpg,https://www.flickr.com/photos/24406544@N00/26843141362
1191,"48.815116, 2.355677",48.815116,2.355677,Île-de-France 94 (PA_1191) https://live.staticflickr.com/7304/28046345311_3912f43294_m.jpg,https://www.flickr.com/photos/24406544@N00/28046345311
1192,"48.815116, 2.355677",48.815116,2.355677,Île-de-France 94 (PA_1192) https://live.staticflickr.com/7438/28046345251_167b49b219_m.jpg,https://www.flickr.com/photos/24406544@N00/28046345251
1193,"48.815116, 2.355677",48.815116,2.355677,Île-de-France 94 (PA_1193) https://live.staticflickr.com/7315/28090290186_6a3deaed8a_m.jpg,https://www.flickr.com/photos/24406544@N00/28090290186
1194,"48.815127, 2.355683",48.815127,2.355683,Île-de-France 94 (PA_1194) https://live.staticflickr.com/7303/28090290076_1e2700d434_m.jpg,https://www.flickr.com/photos/24406544@N00/28090290076
1195,"48.815116, 2.355677",48.815116,2.355677,Île-de-France 94 (PA_1195) https://live.staticflickr.com/7304/28090289986_2869287137_m.jpg,https://www.flickr.com/photos/24406544@N00/28090289986
1196,"48.841094, 2.313305",48.841094,2.313305,Paris 15ème (PA_1196) https://live.staticflickr.com/8436/28274108050_c1be668f2e_m.jpg,https://www.flickr.com/photos/24406544@N00/28274108050
1197,"48.843916, 2.322486",48.843916,2.322486,Paris 15ème (PA_1197) https://live.staticflickr.com/8091/27966258544_b0440080ff_m.jpg,https://www.flickr.com/photos/24406544@N00/27966258544
1198,"48.842258, 2.329691",48.842258,2.329691,Paris 6ème (PA_1198) https://live.staticflickr.com/8452/29124554170_42a0f4f195_m.jpg,https://www.flickr.com/photos/24406544@N00/29124554170
1199,"48.821513, 2.352486",48.821513,2.352486,Paris 13ème (PA_1199) https://live.staticflickr.com/8705/28035322723_91f00327da_m.jpg,https://www.flickr.com/photos/24406544@N00/28035322723
1201,"48.864408, 2.373311",48.864408,2.373311,Paris 11ème (PA_1201) https://live.staticflickr.com/8340/29379468861_683400ce94_m.jpg,https://www.flickr.com/photos/24406544@N00/29379468861
1202,"48.883269, 2.301825",48.883269,2.301825,Paris 17ème (PA_1202) https://live.staticflickr.com/8458/29184453035_4ca9681196_m.jpg,https://www.flickr.com/photos/24406544@N00/29184453035
1203,"48.847852, 2.340886",48.847852,2.340886,Paris 6ème (PA_1203) https://live.staticflickr.com/8390/28996844821_7d1ca85524_m.jpg,https://www.flickr.com/photos/24406544@N00/28996844821
1204,"48.852266, 2.403200",48.852266,2.403200,Paris 20ème (PA_1204) https://live.staticflickr.com/8267/29154309155_8359ac3743_m.jpg,https://www.flickr.com/photos/24406544@N00/29154309155
1205,"48.835430, 2.368830",48.835430,2.368830,Paris 13ème (PA_1205) https://live.staticflickr.com/8112/29039442211_b0c1350349_m.jpg,https://www.flickr.com/photos/24406544@N00/29039442211
1207,"48.873125, 2.361358",48.873125,2.361358,Paris 10ème (PA_1207) https://live.staticflickr.com/5825/30466439561_99ea0904e0_m.jpg,https://www.flickr.com/photos/24406544@N00/30466439561
1210,"48.868850, 2.337772",48.868850,2.337772,Paris 2ème (PA_1210) https://live.staticflickr.com/8358/29202259974_c8d3c04294_m.jpg,https://www.flickr.com/photos/24406544@N00/29202259974
1212,"48.871383, 2.360783",48.871383,2.360783,Paris 10ème (PA_1212) https://live.staticflickr.com/7546/29398369583_e11eab69af_m.jpg,https://www.flickr.com/photos/24406544@N00/29398369583
1213,"48.860869, 2.348583",48.860869,2.348583,Paris 1èr (PA_1213) https://live.staticflickr.com/8783/30123540715_abb70a7291_m.jpg,https://www.flickr.com/photos/24406544@N00/30123540715
1214,"48.842972, 2.401822",48.842972,2.401822,Paris 12Ã¨me (PA_1214) https://live.staticflickr.com/5692/30239427551_7b15892b17_m.jpg,https://www.flickr.com/photos/24406544@N00/30239427551
1215,"48.867552, 2.333300",48.867552,2.333300,Paris 2ème (PA_1215) https://live.staticflickr.com/5798/30604158776_3124de6842_m.jpg,https://www.flickr.com/photos/24406544@N00/30604158776
1217,"48.863900, 2.320252",48.863900,2.320252,Paris 1èr (PA_1217) https://live.staticflickr.com/5682/30317020730_ee96119b12_m.jpg,https://www.flickr.com/photos/24406544@N00/30317020730
1218,"48.890663, 2.376541",48.890663,2.376541,Paris 19ème (PA_1218) https://live.staticflickr.com/5677/29960237172_aacdc63475_m.jpg,https://www.flickr.com/photos/24406544@N00/29960237172
1219,"48.875577, 2.398980",48.875577,2.398980,Paris 19ème (PA_1219) https://live.staticflickr.com/5325/30715041795_7ec5560dff_m.jpg,https://www.flickr.com/photos/24406544@N00/30715041795
1220,"48.871694, 2.352566",48.871694,2.352566,Paris 10ème (PA_1220) https://live.staticflickr.com/8269/30133601726_c65b04d355_m.jpg,https://www.flickr.com/photos/24406544@N00/30133601726
1222,"48.863933, 2.380905",48.863933,2.380905,Paris 11ème (PA_1222) https://live.staticflickr.com/8565/30578198755_85b8974b30_m.jpg,https://www.flickr.com/photos/24406544@N00/30578198755
1223,"48.857858, 2.277891",48.857858,2.277891,Paris 16ème (PA_1223) https://live.staticflickr.com/5638/30729446862_a1382dcc39_m.jpg,https://www.flickr.com/photos/24406544@N00/30729446862
1224,"48.844866, 2.405625",48.844866,2.405625,Paris 12ème (PA_1224) https://live.staticflickr.com/5715/30432263920_32943fa024_m.jpg,https://www.flickr.com/photos/24406544@N00/30432263920
1225,"48.846900, 2.408516",48.846900,2.408516,Paris 12ème (PA_1225) https://live.staticflickr.com/5715/30803112852_b4ab3de4c5_m.jpg,https://www.flickr.com/photos/24406544@N00/30803112852
1228,"48.834491, 2.357366",48.834491,2.357366,Paris 5ème (PA_1228) https://live.staticflickr.com/5340/31214940966_95004a9a9b_m.jpg,https://www.flickr.com/photos/24406544@N00/31214940966
1229,"48.876755, 2.339419",48.876755,2.339419,Paris 9ème (PA_1229) https://live.staticflickr.com/5341/31333743156_a5fc42ebec_m.jpg,https://www.flickr.com/photos/24406544@N00/31333743156
1230,"48.873325, 2.333888",48.873325,2.333888,Paris 9ème (PA_1230) https://live.staticflickr.com/5793/30628374433_2733f1d886_m.jpg,https://www.flickr.com/photos/24406544@N00/30628374433
1231,"48.888383, 2.392097",48.888383,2.392097,Paris 19ème (PA_1231) https://live.staticflickr.com/5673/31117361291_266609cfb0_m.jpg,https://www.flickr.com/photos/24406544@N00/31117361291
1232,"48.895438, 2.346019",48.895438,2.346019,Paris 18ème (PA_1232) https://live.staticflickr.com/4167/33904364730_2a11944932_m.jpg,https://www.flickr.com/photos/24406544@N00/33904364730
1235,"48.840425, 2.345944",48.840425,2.345944,Paris 5ème (PA_1235) https://live.staticflickr.com/598/31828209652_f20fe509e2_m.jpg,https://www.flickr.com/photos/24406544@N00/31828209652
1236,"48.840433, 2.346141",48.840433,2.346141,Paris 5ème (PA_1236) https://live.staticflickr.com/371/31859908261_8a2f156588_m.jpg,https://www.flickr.com/photos/24406544@N00/31859908261
1237,"48.888419, 2.392408",48.888419,2.392408,Paris 19ème (PA_1237) https://live.staticflickr.com/2903/34064102311_a2b3992738_m.jpg,https://www.flickr.com/photos/24406544@N00/34064102311
1240,"48.833486, 2.363033",48.833486,2.363033,Paris 13ème (PA_1240) https://live.staticflickr.com/684/31743371316_fa9bfb8ccc_m.jpg,https://www.flickr.com/photos/24406544@N00/31743371316
1241,"48.849583, 2.355836",48.849583,2.355836,Paris 5ème (PA_1241) https://live.staticflickr.com/5531/30721643863_16f0bfcc3e_m.jpg,https://www.flickr.com/photos/24406544@N00/30721643863
1243,"48.859377, 2.388833",48.859377,2.388833,Paris 11ème (PA_1243) https://live.staticflickr.com/453/32687674445_afba775e9e_m.jpg,https://www.flickr.com/photos/24406544@N00/32687674445
1244,"48.862655, 2.367483",48.862655,2.367483,Paris 11ème (PA_1244) https://live.staticflickr.com/134/31647588275_7f2c337f66_m.jpg,https://www.flickr.com/photos/24406544@N00/31647588275
1245,"48.850147, 2.355272",48.850147,2.355272,Paris 5ème (PA_1245) https://live.staticflickr.com/554/31455617910_65ecb740c6_m.jpg,https://www.flickr.com/photos/24406544@N00/31455617910
1247,"48.881208, 2.402466",48.881208,2.402466,Paris 19ème (PA_1247) https://live.staticflickr.com/2899/33370963103_68d39165a9_m.jpg,https://www.flickr.com/photos/24406544@N00/33370963103
1248,"48.864111, 2.370491",48.864111,2.370491,Paris 11ème (PA_1248) https://live.staticflickr.com/538/31784157154_6d37c1c6c9_m.jpg,https://www.flickr.com/photos/24406544@N00/31784157154
1249,"48.857486, 2.354416",48.857486,2.354416,Paris 4ème (PA_1249) https://live.staticflickr.com/593/31571925291_4c350da7b8_m.jpg,https://www.flickr.com/photos/24406544@N00/31571925291
1251,"48.879405, 2.291644",48.879405,2.291644,Paris 17ème (PA_1251) https://live.staticflickr.com/4188/34101172640_e7a34db594_m.jpg,https://www.flickr.com/photos/24406544@N00/34101172640
1252,"48.866327, 2.286363",48.866327,2.286363,Paris 16ème (PA_1252) https://live.staticflickr.com/300/31580392604_53f30e78b1_m.jpg,https://www.flickr.com/photos/24406544@N00/31580392604
1255,"48.866569, 2.340683",48.866569,2.340683,Paris 2ème (PA_1255) https://live.staticflickr.com/477/32626639482_5ed6625268_m.jpg,https://www.flickr.com/photos/24406544@N00/32626639482
1257,"48.864608, 2.300816",48.864608,2.300816,Paris 16ème (PA_1257) https://live.staticflickr.com/321/32388035605_557593b1dc_m.jpg,https://www.flickr.com/photos/24406544@N00/32388035605
1259,"48.832845, 2.493091",48.832845,2.493091,Nogent-sur-Marne (PA_1259) https://live.staticflickr.com/4533/26812322489_5c740798d5_m.jpg,https://www.flickr.com/photos/24406544@N00/26812322489
1260,"48.860722, 2.340891",48.860722,2.340891,Paris 1er (PA_1260) https://live.staticflickr.com/2927/33631564350_12dea63f14_m.jpg,https://www.flickr.com/photos/24406544@N00/33631564350
1261,"48.838338, 2.388952",48.838338,2.388952,Paris 12ème (PA_1261) https://live.staticflickr.com/2816/33888091632_507b4f20f1_m.jpg,https://www.flickr.com/photos/24406544@N00/33888091632
1262,"48.863491, 2.340383",48.863491,2.340383,Paris 1èr (PA_1262) https://live.staticflickr.com/2812/33688944980_efd54597f0_m.jpg,https://www.flickr.com/photos/24406544@N00/33688944980
1263,"48.858441, 2.342258",48.858441,2.342258,Paris 1èr (PA_1263) https://live.staticflickr.com/2882/33996371056_a2a30714f0_m.jpg,https://www.flickr.com/photos/24406544@N00/33996371056
1264,"48.860122, 2.342122",48.860122,2.342122,Paris 1èr (PA_1264) https://live.staticflickr.com/4201/34382859680_da523249f5_m.jpg,https://www.flickr.com/photos/24406544@N00/34382859680
1266,"48.866666, 2.358019",48.866666,2.358019,Paris 3ème (PA_1266) https://live.staticflickr.com/3711/32577910943_9e16b9e12f_m.jpg,https://www.flickr.com/photos/24406544@N00/32577910943
1268,"48.858333, 2.342741",48.858333,2.342741,Paris 1er (PA_1268) https://live.staticflickr.com/3692/33467303436_1964dfd4bd_m.jpg,https://www.flickr.com/photos/24406544@N00/33467303436
1269,"48.866247, 2.335547",48.866247,2.335547,Paris 1er (PA_1269) https://live.staticflickr.com/2847/33287600303_c2f3fa45c3_m.jpg,https://www.flickr.com/photos/24406544@N00/33287600303
1270,"48.886477, 2.374736",48.886477,2.374736,Paris 19ème (PA_1270) https://live.staticflickr.com/4157/33738136544_94b8a2efc8_m.jpg,https://www.flickr.com/photos/24406544@N00/33738136544
1271,"48.836178, 2.483875",48.836178,2.483875,Nogent-sur-Marne (PA_1271) https://live.staticflickr.com/4563/37714042315_c3f0b4e788_m.jpg,https://www.flickr.com/photos/24406544@N00/37714042315
1272,"48.835480, 2.302811",48.835480,2.302811,Paris 15ème (PA_1272) https://live.staticflickr.com/4182/34403705326_00df3e6706_m.jpg,https://www.flickr.com/photos/24406544@N00/34403705326
1274,"48.834855, 2.284038",48.834855,2.284038,Paris 15ème (PA_1274) https://live.staticflickr.com/4704/25790269147_72f0cd9512_m.jpg,https://www.flickr.com/photos/24406544@N00/25790269147
1275,"48.882630, 2.343888",48.882630,2.343888,Paris 9ème (PA_1275) https://live.staticflickr.com/4408/36516711345_6519b7698c_m.jpg,https://www.flickr.com/photos/24406544@N00/36516711345
1276,"48.886697, 2.340627",48.886697,2.340627,Paris 18ème (PA_1276) https://live.staticflickr.com/4219/34129383663_cf2af2c9d4_m.jpg,https://www.flickr.com/photos/24406544@N00/34129383663
